BANKLEITZAHL|KST_NEU|KST_ALT|BEZEICHNUNG|BEZEICHNUNG_LANG|GESCHÄFTSBEREICH|GESCHÄFTSBEREICH_BEZEICHNUNG|GESCHÄFTSBEREICH_VERANTWORTL|SEGMENT|SEGMENT_BEZEICHNUNG|SEGMENT_VERANTWORTLICHER|ORGEINHEIT|ORGEINHEIT_BEZEICHNUNG|ORGEINHEIT_VERANTWORTLICHER|BEREICH|BEREICH_BEZEICHNUNG|BEREICH_VERANTWORTLICHER|BANKSTELLE|KZ_PLANBAR|KZ_ZUORDNEN|GÜLTIG_BIS|GÜLTIG_VON
35018|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35018|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35018|650|21000|Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2022-01-01
35019|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35019|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35019|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35019|250||Beratung Großarl-Hüttschlag|Beratung Großarl-Hüttschlag||||||||||50|Beratung Großarl-Hüttschlag||00|J|J|9999-12-31|2023-01-01
35019|251|10000|Beratung Großarl|Beratung Großarl||||||||||50|Beratung Großarl-Hüttschlag||00|J|J|9999-12-31|2015-01-01
35019|252|10001|Beratung Hüttschlag|Beratung Hüttschlag||||||||||50|Beratung Großarl-Hüttschlag||01|J|J|9999-12-31|2015-01-01
35019|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35019|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35019|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35019|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35019|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35019|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35019|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35019|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35019|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35020|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35020|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35020|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35020|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung Großgmain||00|J|J|9999-12-31|2023-01-01
35020|251|10000|Beratung Großgmain|Beratung Großgmain||||||||||50|Beratung Großgmain||00|J|J|9999-12-31|2015-01-01
35020|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35020|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35020|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35020|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35020|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35020|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35020|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35020|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35020|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35021|100|10000|Anlagegüter|Anlagegüter GK||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2020-01-01
35021|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2019-01-01
35021|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2019-01-01
35021|250|13000|Beratung Wallersee|Beratung Wallersee||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2019-01-01
35021|251|13003|Beratung Köstendorf|Beratung Köstendorf||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2019-01-01
35021|251|13004|Beratung Köstendorf|Beratung Köstendorf||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2019-01-01
35021|252|13002|Beratung Neumarkt|Beratung Neumarkt||||||||||50|Beratung Wallersee||01|J|J|9999-12-31|2019-01-01
35021|253|13001|Beratung Henndorf|Beratung Henndorf||||||||||50|Beratung Wallersee||18|J|J|9999-12-31|2019-01-01
35021|300||Service-Team|Service-Team Servicebank||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2023-01-01
35021|350|15000|Firmenkunden Wallersee|FK Servicebank Wallersee||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2019-01-01
35021|400||Privatkunden|Privatkunden Servicebank||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2023-01-01
35021|440||Private Banking|Private Banking||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2023-01-01
35021|450|17000|Banksteuerung|Banksteuerung Wallersee||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2019-01-01
35021|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2023-01-01
35021|550|19000|Immobilien|Immobilien||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2020-01-01
35021|600||Maklerei|Maklerei||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2023-01-01
35021|650|21000|Treasury Wallersee|Treasury Wallersee||||||||||50|Beratung Wallersee||00|J|J|9999-12-31|2019-01-01
35022|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35022|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35022|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35022|250|13000|Beratung Hallein-Oberalm|Beratung Hallein-Oberalm||||||||||50|Beratung Hallein-Oberalm||00|J|J|9999-12-31|2020-01-01
35022|251|13001|Beratung Hallein|Beratung Hallein||||||||||50|Beratung Hallein-Oberalm||00|J|J|9999-12-31|2020-01-01
35022|251|13006|Beratung Hallein|Beratung Hallein||||||||||50|Beratung Hallein-Oberalm||00|J|J|9999-12-31|2020-01-01
35022|252|13002|Beratung Adnet|Beratung Adnet||||||||||50|Beratung Hallein-Oberalm||01|J|J|9999-12-31|2020-01-01
35022|253|13003|Beratung Bad Vigaun|Beratung Bad Vigaun||||||||||50|Beratung Hallein-Oberalm||03|J|J|9999-12-31|2020-01-01
35022|254|13007|Beratung Gaißau|Beratung Gaißau||||||||||50|Beratung Hallein-Oberalm||00|J|J|9999-12-31|2023-01-01
35022|255|13008|Beratung Burgfried|Beratung Burgfried||||||||||50|Beratung Hallein-Oberalm||00|J|J|9999-12-31|2023-01-01
35022|256|13004|Beratung Oberalm|Beratung Oberalm||||||||||50|Beratung Hallein-Oberalm||18|J|J|9999-12-31|2020-01-01
35022|257|13005|Beratung Puch|Beratung Puch||||||||||50|Beratung Hallein-Oberalm||19|J|J|9999-12-31|2020-01-01
35022|300||Service-Team|Service-Team Servicebank||||||||||50|Beratung Hallein-Oberalm||00|J|J|9999-12-31|2023-01-01
35022|350|15000|Firmenkunden Hallein-Oberalm|FK Servicebank Hallein-Oberalm||||||||||50|Beratung Hallein-Oberalm||00|J|J|9999-12-31|2020-01-01
35022|400||Privatkunden|Privatkunden Servicebank||||||||||50|Beratung Hallein-Oberalm||00|J|J|9999-12-31|2023-01-01
35022|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35022|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35022|500|18000|Marktfolge Bankservice|MF Bankservice Hallein-Oberalm||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35022|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35022|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35022|650|21000|Treasury Hallein-Oberalm|Treasury Hallein-Oberalm||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35026|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35026|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35026|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35026|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung Gastein||00|J|J|9999-12-31|2023-01-01
35026|251|10000|Beratung Hofgastein|Beratung Hofgastein||||||||||50|Beratung Gastein||00|J|J|9999-12-31|2015-01-01
35026|252|10001|Beratung Dorfgastein|Beratung Dorfgastein||||||||||50|Beratung Gastein||01|J|J|9999-12-31|2015-01-01
35026|253|10002|Beratung Badgastein|Beratung Badgastein||||||||||50|Beratung Gastein||02|J|J|9999-12-31|2015-01-01
35026|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35026|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35026|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35026|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35026|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35026|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35026|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35026|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35026|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35027|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35027|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35027|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35027|250||Beratung St.Martin-Hüttau-Ni|Beratung St.Martin-Hüttau-Ni||||||||||50|Beratung St.Martin-Hüttau-Ni||00|J|J|9999-12-31|2023-01-01
35027|251|10000|Beratung Hüttau|Beratung Hüttau||||||||||50|Beratung St.Martin-Hüttau-Ni||00|J|J|9999-12-31|2015-01-01
35027|252|10001|Beratung St. Martin a.T|Beratung Bankstelle St. Martin||||||||||50|Beratung St.Martin-Hüttau-Ni||01|J|J|9999-12-31|2015-01-01
35027|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35027|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35027|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35027|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35027|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35027|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35027|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35027|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35027|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35029|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35029|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2019-01-01
35029|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2019-01-01
35029|250||Beratung Kuchl-St.Kolomann|Beratung Gesamtbank||||||||||50|Beratung Kuchl-St.Kolomann||00|J|J|9999-12-31|2023-01-01
35029|251|13001|Beratung Kuchl|Beratung Kuchl||||||||||50|Beratung Kuchl-St.Kolomann||00|J|J|9999-12-31|2019-01-01
35029|252|13002|Beratung St.Koloman|Beratung St.Koloman||||||||||50|Beratung Kuchl-St.Kolomann||18|J|J|9999-12-31|2019-01-01
35029|300||Service-Team|Service-Team Servicebank||||||||||50|Beratung Kuchl-St.Kolomann||00|J|J|9999-12-31|2023-01-01
35029|350|15000|Firmenkunden|Firmenkunden Servicebank||||||||||50|Beratung Kuchl-St.Kolomann||00|J|J|9999-12-31|2019-01-01
35029|400||Privatkunden|Privatkunden Servicebank||||||||||50|Beratung Kuchl-St.Kolomann||00|J|J|9999-12-31|2023-01-01
35029|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35029|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35029|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35029|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35029|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35029|650|21000|Treasury Kuchl-St. Koloman|Treasury Kuchl-St. Koloman||||||||||90|Verwaltung||00|J|J|9999-12-31|2019-01-01
35030|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35030|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2021-01-01
35030|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2021-01-01
35030|250||Beratung Flachgau Nord|Beratung Flachgau Nord||||||||||50|Beratung Flachgau Nord||00|J|J|9999-12-31|2023-01-01
35030|251|13001|Beratung Lamprechtshausen|Beratung Lamprechtshausen||||||||||50|Beratung Flachgau Nord||00|J|J|9999-12-31|2021-01-01
35030|252|13002|Beratung Bürmoos|Beratung Bürmoos||||||||||50|Beratung Flachgau Nord||01|J|J|9999-12-31|2021-01-01
35030|253|13005|Beratung Michaelbeuern|Beratung Michaelbeuern||||||||||50|Beratung Flachgau Nord||18|J|J|9999-12-31|2021-01-01
35030|254|13004|Beratung Nußdorf|Beratung Nußdorf||||||||||50|Beratung Flachgau Nord||26|J|J|9999-12-31|2021-01-01
35030|255|13003|Beratung St.Georgen|Beratung St.Georgen||||||||||50|Beratung Flachgau Nord||34|J|J|9999-12-31|2021-01-01
35030|300|14000|Service-Team|Service-Team Servicebank||||||||||50|Beratung Flachgau Nord||00|J|J|9999-12-31|2021-01-01
35030|350|15000|Firmenkunden|Firmenkunden Servicebank||||||||||50|Beratung Flachgau Nord||00|J|J|9999-12-31|2021-01-01
35030|400|16000|Privatkunden|Privatkunden Servicebank||||||||||50|Beratung Flachgau Nord||00|J|J|9999-12-31|2021-01-01
35030|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35030|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35030|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35030|550|19000|Immobilien|Immobilien||||||||||50|Beratung Flachgau Nord||00|J|J|9999-12-31|2021-01-01
35030|600||Maklerei|Maklerei||||||||||50|Beratung Flachgau Nord||00|J|J|9999-12-31|2023-01-01
35030|650|21000|Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2021-01-01
35034|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-11-01
35034|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-11-01
35034|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-11-01
35034|250|13000|Beratung Gesamtbank|Beratung Gesamtbank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-11-01
35034|251|13001|Beratung Liefering|Beratung Liefering||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-11-01
35034|252|13002|Beratung Maxglan|Beratung Maxglan||||||||||25|Servicekundenbank||18|J|J|9999-12-31|2023-11-01
35034|253|13003|Beratung Siezenheim|Beratung Siezenheim||||||||||25|Servicekundenbank||19|J|J|9999-12-31|2023-11-01
35034|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35034|350|15000|Firmenkunden Liefering-Maxglan|FK Servicebank Liefering-Maxgl||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-11-01
35034|400|16000|PK Liefering-Maxglan-Sie|PK Liefering-Maxglan-Siezenhei||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-11-01
35034|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35034|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35034|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35034|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35034|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35034|650|21000|Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-11-01
35039|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung RBO||00|J|J|9999-12-31|2020-01-01
35039|150|11000|Overhead Oberpinzgau|Overhead GK Oberpinzgau||||||||||92|Overhead RBO||00|J|J|9999-12-31|2017-01-01
35039|200|12000|MF Finanz-Serv Oberpinzgau|MF Finanz-Serv Oberpinzgau||||||||||90|Verwaltung RBO||00|J|J|9999-12-31|2017-01-01
35039|250||Beratung Oberpinzgau|Beratung Oberpinzgau||||||||||50|Beratung RBO||00|J|J|9999-12-31|2023-01-01
35039|251|13001|Beratung Mittersill|Beratung Mittersill||||||||||80|Beratungverbund Ost RBO||00|J|J|9999-12-31|2017-01-01
35039|251|13009|Beratung Mittersill|Beratung Mittersill||||||||||80|Beratungverbund Ost RBO||00|J|J|9999-12-31|2017-01-01
35039|252|13002|Beratung Stuhlfelden|Beratung Stuhlfelden||||||||||80|Beratungverbund Ost RBO||01|J|J|9999-12-31|2017-01-01
35039|253|13003|Beratung Hollersbach|Beratung Hollersbach||||||||||80|Beratungverbund Ost RBO||02|J|J|9999-12-31|2017-01-01
35039|254|13007|Beratung Uttendorf|Beratung Uttendorf||||||||||80|Beratungverbund Ost RBO||18|J|J|9999-12-31|2017-01-01
35039|255|13004|Beratung Bramberg|Beratung Bramberg||||||||||51|Beratung Bramberg RBO||26|J|J|9999-12-31|2017-01-01
35039|255|13010|Beratung Bramberg|Beratung Bramberg||||||||||51|Beratung Bramberg RBO||26|J|J|9999-12-31|2017-01-01
35039|256|13008|Beratung Wald|Beratung Wald||||||||||81|Beratungsverbund West RBO||34|J|J|9999-12-31|2017-01-01
35039|257|13006|Beratung Neukirchen|Beratung Neukirchen||||||||||52|Beratung Neukirchen RBO||42|J|J|9999-12-31|2017-01-01
35039|258|13005|Beratung Krimml|Beratung Krimml||||||||||81|Beratungsverbund West RBO||59|J|J|9999-12-31|2017-01-01
35039|300||Service-Team|Service-Team Servicebank||||||||||25|Servicebank RBO||00|J|J|9999-12-31|2023-01-01
35039|350|15000|Firmenkunden Oberpinzgau|FK Servicebank Oberpinzgau||||||||||30|Firmenkundenbank RBO||00|J|J|9999-12-31|2017-01-01
35039|400||Privatkunden Oberpinzgau|Privatkunden Oberpinzgau||||||||||40|Privatkundenbank RBO||00|J|J|9999-12-31|2023-01-01
35039|440|16000|Private Banking Oberpinzgau|Private Banking Oberpinzgau||||||||||44|Private Banking RBO||00|J|J|9999-12-31|2017-01-01
35039|450|17000|Banksteuerung Oberpinzgau|Banksteuerung Oberpinzgau||||||||||90|Verwaltung RBO||00|J|J|9999-12-31|2017-01-01
35039|500|18000|Marktfolge Bankservice|MF Bankservice Oberpinzgau||||||||||90|Verwaltung RBO||00|J|J|9999-12-31|2017-01-01
35039|550|19000|Immobilien Oberpinzgau|Immobilien Oberpinzgau||||||||||15|Immobilien RBO||00|J|J|9999-12-31|2017-01-01
35039|600|20000|Maklerei Oberpinzgau|Maklerei Oberpinzgau||||||||||16|Maklerei RBO||00|J|J|9999-12-31|2017-01-01
35039|650|21000|Treasury Oberpinzgau|Treasury Oberpinzgau||||||||||95|Treasury RBO||00|J|J|9999-12-31|2017-01-01
35047|100|10000|Anlagegüter|Anlagegüter GK||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2015-01-01
35047|150|11000|Overhead Salzburger Seenland|Overhead Salzburger Seenland||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35047|200|12000|Kreditservice Salzburger Seenl|Kreditservice Salzburger Seenl||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2015-01-01
35047|250||Beratung Seenland|Beratung Seenland||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2023-01-01
35047|251|13001|Beratung Obertrum|Beratung Obertrum||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2015-01-01
35047|252|13002|Beratung Mattsee|Beratung Mattsee||||||||||50|Beratung Seenland||01|J|J|9999-12-31|2015-01-01
35047|253|13004|Beratung Berndorf|Beratung Berndorf||||||||||50|Beratung Seenland||18|J|J|9999-12-31|2016-01-01
35047|254|13005|Beratung Seeham|Beratung Seeham||||||||||50|Beratung Seenland||19|J|J|9999-12-31|2016-01-01
35047|255|13003|Beratung Seekirchen|Beratung Seekirchen||||||||||50|Beratung Seenland||75|J|J|9999-12-31|2015-01-01
35047|300|14003|Service-Team|Service-Team Servicebank||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2015-01-01
35047|301|14001|Service-Team Obertrum|Service-Team Obertrum||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2015-01-01
35047|302|14002|Service-Team Mattsee|Service-Team Mattsee||||||||||50|Beratung Seenland||01|J|J|9999-12-31|2015-01-01
35047|304|14005|Service-Team Seeham|Service-Team Seeham||||||||||50|Beratung Seenland||19|J|J|9999-12-31|2016-01-01
35047|350|15000|Firmenkunden Salzburger Seenla|Firmenkunden Salzburger Seenla||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2015-01-01
35047|400|16000|Privatkunden Salzburger Seenla|PK Salzburger Seenland||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2015-01-01
35047|440||Private Banking Seenland|Private Banking Seenland||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2023-01-01
35047|450||Banksteuerung|Banksteuerung||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2023-01-01
35047|500|18000|Marktfolge Bankservice|Marktfolge Bankservice||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2019-01-01
35047|550||Immobilien|Immobilien||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2023-01-01
35047|600||Maklerei|Maklerei||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2023-01-01
35047|650|21000|Treasury|Treasury||||||||||50|Beratung Seenland||00|J|J|9999-12-31|2015-01-01
35049|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35049|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35049|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35049|250||Beratung RB Radstadt|Beratung RB Radstadt||||||||||50|Beratung RB Radstadt||00|J|J|9999-12-31|2023-01-01
35049|251|10000|Beratung Radstadt|Beratung Radstadt||||||||||50|Beratung RB Radstadt||00|J|J|9999-12-31|2015-01-01
35049|252|10001|Beratung Filzmoos|Beratung Filzmoos||||||||||50|Beratung RB Radstadt||01|J|J|9999-12-31|2015-01-01
35049|253|10002|Beratung Obertauern|Beratung Obertauern||||||||||50|Beratung RB Radstadt||02|J|J|9999-12-31|2015-01-01
35049|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35049|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35049|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35049|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35049|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35049|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35049|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35049|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35049|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35051|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35051|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35051|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35051|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung Rauris-Bucheben||00|J|J|9999-12-31|2023-01-01
35051|251|10000|Beratung Rauris-Bucheben|Beratung Rauris-Bucheben||||||||||50|Beratung Rauris-Bucheben||00|J|J|9999-12-31|2015-01-01
35051|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35051|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35051|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35051|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35051|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35051|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
